    0.61146E-01    0.29034E+01    0.22001E+01    0.21956E+00
    0.11732E+01    0.67388E+01    0.21754E+01    0.25915E+00
    0.21438E+01    0.37036E+01    0.75761E+01    0.28146E+00
    0.69778E+01    0.74435E+01    0.42571E+01    0.28490E+00
    0.48910E+01    0.58515E+00    0.51078E+01    0.24374E+00
    0.36931E+01    0.62988E+01    0.64966E+01    0.22485E+00
    0.74496E+00    0.45682E+01    0.46496E+01    0.29471E+00
    0.35195E+01    0.69115E+01    0.89235E+00    0.32127E+00
    0.74041E+01    0.11116E+01    0.19474E+01    0.30866E+00
    0.77814E+01    0.45019E+00    0.13301E+01    0.25878E+00
    0.57278E+01    0.70289E+01    0.67595E+01    0.26810E+00
    0.80319E+00    0.76584E+01    0.79088E+01    0.38548E+00
    0.51441E+01    0.65302E+01    0.51034E+01    0.23018E+00
    0.34427E+01    0.52238E+01    0.33974E+01    0.21444E+00
    0.73088E+01    0.54781E+01    0.39426E+01    0.21799E+00
    0.68659E+01    0.75678E+01    0.26697E+01    0.26770E+00
    0.11206E-01    0.30162E+01    0.22052E+01    0.22425E+00
    0.76640E+00    0.71456E+01    0.51972E+01    0.19781E+00
    0.32493E+01    0.52564E+01    0.29942E+01    0.25690E+00
    0.55132E+01    0.36269E+01    0.20022E+01    0.23871E+00
    0.20909E+01    0.25051E+01    0.14027E+01    0.19928E+00
    0.34683E+01    0.61227E+01    0.29972E+01    0.31130E+00
    0.19884E+01    0.63607E+00    0.38863E+01    0.22789E+00
    0.38464E+01    0.10651E+01    0.79527E+01    0.26969E+00
    0.57151E+01    0.32376E+01    0.28527E+01    0.21010E+00
    0.14953E+01    0.53631E+01    0.73468E+01    0.18956E+00
    0.46213E+01    0.15564E+01    0.57948E+01    0.26362E+00
    0.21920E+01    0.20817E+01    0.40425E+01    0.25142E+00
    0.18661E+01    0.17808E+00    0.24300E+01    0.25100E+00
    0.39053E+01    0.47212E+00    0.34342E+01    0.16948E+00
    0.38880E+01    0.65858E+01    0.30707E+01    0.23230E+00
    0.14341E+01    0.35860E+00    0.72613E+01    0.25617E+00
    0.72155E+01    0.46503E+01    0.19715E+01    0.28972E+00
    0.15080E+01    0.78820E+01    0.23362E+00    0.39308E+00
    0.24139E+01    0.71753E+01    0.73254E+01    0.36393E+00
    0.70888E+01    0.35604E+01    0.14273E+01    0.26501E+00
    0.62742E+01    0.45831E+01    0.43507E+01    0.21625E+00
    0.21072E+00    0.11574E+01    0.62121E-01    0.25132E+00
    0.56713E+00    0.50233E+00    0.89405E-01    0.24178E+00
    0.14322E+01    0.62369E+01    0.46172E+01    0.19436E+00
    0.24783E+01    0.32936E+00    0.76007E+01    0.23672E+00
    0.65785E+01    0.28814E+01    0.35409E+01    0.24057E+00
    0.40668E+01    0.17979E+00    0.38851E+01    0.22602E+00
    0.26734E+01    0.71775E+01    0.49745E+00    0.17092E+00
    0.28403E+01    0.75390E+01    0.33131E+00    0.26348E+00
    0.27767E+01    0.10958E+01    0.13228E+01    0.35264E+00
    0.17043E+01    0.61614E+01    0.55422E+00    0.19437E+00
    0.68672E+01    0.16166E+01    0.22320E+01    0.21461E+00
    0.42688E+01    0.23930E+01    0.45904E+01    0.20381E+00
    0.79337E+01    0.18680E+01    0.37190E+01    0.25191E+00
    0.32317E+01    0.29462E+01    0.44198E+01    0.25587E+00
    0.33998E+01    0.24225E+01    0.27426E+01    0.30298E+00
    0.57539E+01    0.40215E+01    0.77736E+00    0.24458E+00
    0.76513E+01    0.66925E+01    0.37065E+01    0.26504E+00
    0.79454E+01    0.32931E+01    0.31577E+01    0.18439E+00
    0.34344E+01    0.47075E+01    0.16541E+00    0.19341E+00
    0.27633E+01    0.59875E+01    0.42754E+01    0.24094E+00
    0.36931E+00    0.27867E+01    0.42807E+01    0.23290E+00
    0.20064E+01    0.69795E+01    0.21160E+01    0.29672E+00
    0.73230E+00    0.38666E+01    0.39614E+01    0.21711E+00
    0.40113E+01    0.75349E+01    0.68601E+00    0.28782E+00
    0.61721E+01    0.24510E+01    0.56279E+01    0.19729E+00
    0.66949E+01    0.35728E+01    0.46934E+01    0.25946E+00
    0.38094E+01    0.54325E+01    0.29660E+01    0.22221E+00
    0.29991E+01    0.17028E+00    0.13503E+01    0.25611E+00
    0.73522E+01    0.40223E+01    0.32590E+01    0.18436E+00
    0.42296E+01    0.50866E+00    0.48654E+01    0.31660E+00
    0.29643E+01    0.10517E+01    0.40391E+00    0.21627E+00
    0.36420E+00    0.62681E+00    0.58691E+01    0.23766E+00
    0.15881E+01    0.63826E+01    0.43394E+01    0.19863E+00
    0.28295E+01    0.58742E+01    0.86482E-01    0.18402E+00
    0.31497E+01    0.63242E+00    0.13676E+01    0.31327E+00
    0.14578E+01    0.17418E+01    0.55806E+01    0.17969E+00
    0.13499E+01    0.54279E+01    0.15927E+01    0.28585E+00
    0.37879E+01    0.30695E+01    0.48630E+01    0.24738E+00
    0.21969E+01    0.71673E+01    0.18987E+01    0.21278E+00
    0.53619E+01    0.41429E+01    0.62932E+01    0.18546E+00
    0.73278E+00    0.68869E+00    0.78109E+01    0.28932E+00
    0.45119E+01    0.64041E+01    0.13844E+01    0.23112E+00
    0.54445E+01    0.33229E+00    0.88333E+00    0.17783E+00
    0.55526E+01    0.27163E+00    0.46661E+01    0.23985E+00
    0.67629E+01    0.43650E+01    0.25353E+01    0.24447E+00
    0.78475E+01    0.32953E+01    0.70747E+01    0.21223E+00
    0.41809E+01    0.69434E+01    0.40700E+01    0.21820E+00
    0.24597E+01    0.17979E+01    0.30841E+00    0.19582E+00
    0.47017E+01    0.11418E+01    0.56998E+01    0.29578E+00
    0.40111E+01    0.78389E+01    0.38615E+01    0.17360E+00
    0.96957E+00    0.50735E+01    0.15067E+01    0.17926E+00
    0.23289E+00    0.59010E+01    0.19394E+01    0.26053E+00
    0.22929E+01    0.27197E+01    0.20812E+01    0.25335E+00
    0.71980E+01    0.74672E+01    0.48237E+01    0.26942E+00
    0.12807E+01    0.33324E+01    0.74521E+01    0.24006E+00
    0.39280E+01    0.74357E+01    0.59042E+01    0.26741E+00
    0.65125E+01    0.17362E+01    0.31838E+01    0.26247E+00
    0.14349E+01    0.35148E+01    0.30130E+01    0.27986E+00
    0.66055E+01    0.22027E+01    0.36079E+00    0.26897E+00
    0.53906E+01    0.35567E+00    0.11803E+01    0.19918E+00
    0.59154E+01    0.94594E+00    0.23435E+01    0.27301E+00
