SGSIM SIMULATIONS:                      
 2
Simulated Value                         
Back Transform                          
  0.4491   0.6783
  0.0412   0.5214
  1.0249   0.8523
 -0.5563   0.2940
 -0.9758   0.1696
  0.3544   0.6435
 -0.1858   0.4313
 -0.0048   0.5031
 -0.7762   0.2238
  2.1522   0.9891
  1.4292   0.9285
  0.4606   0.6824
  0.3148   0.6285
 -0.4848   0.3189
 -0.8711   0.1969
  0.1202   0.5528
 -0.4461   0.3328
  0.3768   0.6518
 -0.8971   0.1898
  1.4538   0.9319
  1.2872   0.9059
  0.8219   0.7994
  1.3797   0.9211
  0.4390   0.6747
 -0.5211   0.3062
 -0.4517   0.3308
 -0.7684   0.2262
  0.5702   0.7207
 -0.4304   0.3384
  0.7158   0.7679
  1.3318   0.9134
  1.4475   0.9311
  0.9635   0.8373
  0.2811   0.6157
 -0.7460   0.2329
 -0.7984   0.2173
 -1.1733   0.1254
 -0.3854   0.3550
 -1.4942   0.0727
  0.6157   0.7359
  1.1144   0.8724
 -0.2806   0.3945
  0.5486   0.7133
 -0.2694   0.3988
 -1.7239   0.0476
 -0.5257   0.3046
 -1.6290   0.0568
 -0.7849   0.2213
 -2.3234   0.0162
  0.1999   0.5842
  1.0662   0.8618
 -1.8914   0.0346
 -0.8167   0.2121
  0.0609   0.5293
 -0.1324   0.4523
  1.5770   0.9475
  1.6361   0.9539
  0.0133   0.5103
  0.1583   0.5679
  0.0744   0.5347
  0.6740   0.7548
 -0.9574   0.1742
 -1.2264   0.1151
  0.0164   0.5116
  0.6161   0.7361
  1.1074   0.8709
  0.3935   0.6580
 -0.2842   0.3931
 -0.2680   0.3993
 -0.7356   0.2360
  1.2700   0.9029
 -0.7366   0.2357
 -1.3803   0.0888
  0.4433   0.6762
  0.5655   0.7191
 -0.1610   0.4411
  0.3956   0.6588
 -0.3915   0.3527
 -0.3984   0.3502
 -0.7774   0.2235
  1.4288   0.9284
 -1.7288   0.0471
 -1.5453   0.0663
  0.3687   0.6488
  0.1428   0.5618
  0.8401   0.8045
  0.9744   0.8401
 -0.4011   0.3492
 -0.3669   0.3619
 -0.9949   0.1649
  1.2580   0.9008
 -2.0535   0.0255
 -2.1661   0.0202
  0.0271   0.5158
  0.5952   0.7291
  0.0545   0.5267
  1.0817   0.8652
  0.3039   0.6244
 -0.9471   0.1768
 -1.7329   0.0468
  0.9939   0.8448
 -1.3175   0.0989
 -2.1126   0.0227
 -0.8757   0.1956
  1.5212   0.9408
 -0.8456   0.2039
  0.9980   0.8458
  0.9021   0.8215
 -1.5052   0.0712
 -1.2188   0.1165
  0.5689   0.7203
 -2.0582   0.0253
 -1.7980   0.0412
 -0.4289   0.3390
  1.7515   0.9648
 -0.9078   0.1870
  0.9822   0.8420
  0.7349   0.7738
 -2.2095   0.0190
 -1.7714   0.0435
  0.7208   0.7695
 -1.4277   0.0818
 -0.7471   0.2325
 -0.7731   0.2248
  1.8749   0.9743
 -1.3444   0.0945
  0.7403   0.7754
  0.6662   0.7523
 -0.9813   0.1682
 -1.9318   0.0319
  0.5789   0.7236
 -1.1482   0.1304
 -0.4649   0.3260
 -1.1523   0.1296
 -0.1363   0.4508
 -1.5923   0.0607
  0.7375   0.7746
 -0.3452   0.3700
 -3.1870   0.0014
 -1.5973   0.0601
  0.7467   0.7774
 -0.9066   0.1873
 -1.1201   0.1364
 -1.2681   0.1075
  0.3432   0.6393
 -1.9061   0.0336
  0.2949   0.6210
 -0.2121   0.4210
 -2.9262   0.0034
  1.8074   0.9696
 -0.2118   0.4211
  1.6969   0.9601
  0.5824   0.7248
 -1.6525   0.0544
 -1.2327   0.1139
  0.1860   0.5788
  1.9497   0.9793
  0.2097   0.5880
 -2.1148   0.0226
  1.9284   0.9779
  1.0534   0.8589
  1.7394   0.9638
 -0.2191   0.4183
 -1.7221   0.0477
 -0.6119   0.2753
  0.7366   0.7743
  1.1821   0.8863
 -1.4792   0.0747
 -1.8953   0.0344
  1.3335   0.9137
  1.3530   0.9169
  3.0227   1.0000
 -0.7454   0.2330
 -2.2681   0.0176
 -0.1689   0.4380
  2.0631   0.9849
  0.6523   0.7479
 -0.9648   0.1724
 -1.1742   0.1252
  1.2120   0.8922
  2.0992   0.9866
  2.6826   1.0000
 -0.2826   0.3938
 -2.2222   0.0187
 -0.3239   0.3780
  0.9666   0.8381
  0.2778   0.6144
 -0.8240   0.2100
 -1.3415   0.0950
  0.0555   0.5271
  1.2667   0.9023
  2.2290   0.9915
  0.5690   0.7203
 -2.4344   0.0135
  0.2544   0.6054
  1.0356   0.8548
  0.7338   0.7734
 -0.2187   0.4184
 -1.6046   0.0593
  0.0738   0.5344
  1.2632   0.9017
  1.8450   0.9722
  0.6177   0.7366
 -1.5015   0.0717
  0.8294   0.8015
  0.9584   0.8360
  1.0246   0.8522
 -0.6262   0.2706
 -0.3326   0.3747
 -0.2263   0.4155
 -0.1408   0.4490
  1.3036   0.9088
  0.4295   0.6712
 -2.0916   0.0237
 -1.4616   0.0770
  0.4308   0.6717
  0.6709   0.7538
 -0.7529   0.2308
  0.4086   0.6636
  0.6659   0.7523
 -0.6448   0.2645
  0.8839   0.8166
  0.6696   0.7534
 -0.7451   0.2331
 -1.3434   0.0947
  0.9011   0.8212
 -0.0448   0.4871
 -1.2200   0.1163
  0.3268   0.6331
  0.8159   0.7977
 -0.8903   0.1917
  0.5059   0.6985
  0.7912   0.7906
 -1.1762   0.1248
 -2.1540   0.0208
  0.2615   0.6081
 -0.0133   0.4997
 -0.8745   0.1960
  0.3750   0.6511
  0.2888   0.6186
 -0.9904   0.1660
  0.6649   0.7519
  0.5733   0.7218
 -1.7098   0.0488
 -1.9919   0.0285
  0.2608   0.6079
 -0.1773   0.4346
  0.6716   0.7541
  2.0135   0.9825
 -0.8734   0.1963
 -1.9877   0.0287
  1.6832   0.9587
  1.9807   0.9810
  1.2314   0.8958
  0.2597   0.6075
  0.0014   0.5056
  0.9433   0.8322
  0.8853   0.8170
 -0.8197   0.2112
 -1.0022   0.1632
 -2.1327   0.0218
  0.7465   0.7773
  1.3866   0.9221
  1.1582   0.8816
  0.0325   0.5180
 -0.3677   0.3616
  1.9086   0.9765
  1.0278   0.8529
 -0.4458   0.3329
 -1.3022   0.1015
 -1.9694   0.0296
  0.3343   0.6359
  0.7135   0.7672
  0.9999   0.8463
  0.6362   0.7427
  0.2398   0.5998
  1.3703   0.9197
  0.5786   0.7235
 -0.0768   0.4744
 -0.5497   0.2963
 -1.6663   0.0530
  1.5217   0.9409
  1.4080   0.9253
 -0.4256   0.3402
  0.2247   0.5939
 -0.0587   0.4816
  0.8601   0.8101
  0.3890   0.6563
 -1.0406   0.1541
 -1.0552   0.1507
 -0.4934   0.3159
  1.1193   0.8734
  1.2786   0.9044
  0.1382   0.5600
  0.9297   0.8287
 -0.1866   0.4310
  1.5725   0.9469
  0.8817   0.8160
 -0.9371   0.1794
 -0.2466   0.4076
 -1.9076   0.0335
  1.7837   0.9676
  2.2322   0.9915
  0.2944   0.6208
  0.4812   0.6898
  0.0365   0.5196
  2.2454   0.9919
  0.9641   0.8375
 -1.0966   0.1414
 -0.5505   0.2960
 -1.5384   0.0671
  2.2146   0.9911
  1.6243   0.9527
  0.6467   0.7461
  1.0503   0.8582
  0.2451   0.6018
  1.8322   0.9714
  0.7602   0.7814
 -0.0379   0.4899
  0.0760   0.5353
 -2.2388   0.0183
  1.5945   0.9496
  0.9627   0.8371
  0.6332   0.7417
  1.0589   0.8602
 -0.0251   0.4950
  1.3503   0.9164
  1.0180   0.8507
 -0.9368   0.1794
  0.4447   0.6767
 -1.4748   0.0753
 -0.0591   0.4814
  0.1306   0.5570
  1.3026   0.9086
  0.9717   0.8394
 -0.2098   0.4219
  1.3117   0.9102
  0.9628   0.8371
 -0.9285   0.1816
  0.0463   0.5235
 -0.9268   0.1820
 -0.3236   0.3781
  0.5942   0.7288
  0.5702   0.7207
  0.6932   0.7609
 -0.4184   0.3428
  1.8535   0.9728
 -0.2002   0.4257
 -0.7791   0.2230
 -2.1803   0.0197
 -2.0651   0.0250
 -1.0479   0.1524
 -0.1782   0.4343
 -2.1204   0.0224
 -0.0447   0.4872
 -0.2000   0.4257
  0.1668   0.5712
 -0.1369   0.4506
  0.6239   0.7386
 -1.2422   0.1121
 -1.4939   0.0727
 -0.1775   0.4346
 -0.0625   0.4801
 -1.5892   0.0611
  0.3747   0.6510
 -0.2457   0.4080
 -0.5412   0.2992
 -1.2389   0.1128
  0.9542   0.8350
 -1.6752   0.0521
 -0.8453   0.2040
 -0.8798   0.1945
  1.0991   0.8691
 -1.4686   0.0761
 -0.2009   0.4254
 -0.0833   0.4718
 -0.2987   0.3876
 -1.0397   0.1543
  0.6323   0.7414
 -0.3774   0.3580
  0.7909   0.7905
 -0.3859   0.3548
  0.9976   0.8457
 -0.6809   0.2530
 -0.0568   0.4824
  0.1604   0.5687
 -0.3599   0.3645
 -1.6537   0.0543
  0.9908   0.8441
  0.2075   0.5872
  1.2477   0.8989
 -0.6738   0.2552
  1.1322   0.8762
 -0.5407   0.2994
  0.1322   0.5576
 -0.8472   0.2035
 -0.7120   0.2433
 -0.7599   0.2287
  0.5737   0.7219
  0.3111   0.6271
  0.7412   0.7757
  0.3461   0.6404
  1.2269   0.8950
 -1.6000   0.0598
  0.7695   0.7842
 -1.3186   0.0987
 -0.2105   0.4216
 -0.2826   0.3938
 -0.3526   0.3672
  0.8228   0.7997
  1.2663   0.9022
  1.0484   0.8577
  1.6888   0.9593
 -1.6940   0.0501
  1.3952   0.9234
 -0.8925   0.1911
 -1.2326   0.1139
 -0.2418   0.4095
 -0.1330   0.4521
  1.1896   0.8878
  1.6371   0.9540
  1.0542   0.8591
  0.8295   0.8016
 -1.2245   0.1155
  1.3533   0.9169
 -0.7361   0.2359
  0.4702   0.6859
 -0.2720   0.3978
  0.2359   0.5982
  0.6842   0.7581
  1.4163   0.9266
  0.3110   0.6271
  0.7523   0.7791
 -0.9080   0.1870
  0.6543   0.7485
 -1.7969   0.0413
  0.4804   0.6895
 -0.2575   0.4034
  0.4907   0.6932
  1.0412   0.8561
  1.8700   0.9739
  0.2896   0.6189
  1.1311   0.8759
 -0.5934   0.2815
 -0.7695   0.2258
 -1.8827   0.0352
  0.4672   0.6848
  0.0501   0.5250
  0.6134   0.7352
 -1.6908   0.0505
  0.9127   0.8243
 -1.2266   0.1151
  1.9059   0.9763
  1.0660   0.8618
 -0.4051   0.3477
  0.0423   0.5219
 -0.1395   0.4495
 -0.0445   0.4873
  1.2299   0.8955
 -0.3162   0.3809
  0.1699   0.5724
 -2.1242   0.0222
  2.6008   1.0000
  0.8695   0.8127
 -0.0842   0.4714
 -0.5226   0.3056
  0.1083   0.5481
 -0.2867   0.3922
  0.1994   0.5840
 -0.5378   0.3003
  0.8021   0.7937
 -2.2763   0.0174
  2.9157   1.0000
  0.5174   0.7025
 -1.2511   0.1105
 -1.5681   0.0636
  1.0418   0.8562
 -0.7969   0.2178
 -0.0412   0.4886
 -1.3675   0.0908
  1.1790   0.8857
 -1.7671   0.0438
  2.2495   0.9920
 -0.7940   0.2186
 -0.0834   0.4718
 -1.3645   0.0912
  0.4482   0.6780
 -0.0044   0.5032
  0.1198   0.5527
 -0.3352   0.3737
  1.8389   0.9718
 -1.3599   0.0920
  1.9108   0.9767
  0.0773   0.5358
 -0.5431   0.2985
 -1.3545   0.0929
 -0.0300   0.4930
 -0.0085   0.5016
 -0.3329   0.3746
 -0.7607   0.2284
  0.5713   0.7211
 -1.3722   0.0900
  1.5673   0.9463
 -0.4497   0.3315
  0.0966   0.5435
 -0.6535   0.2617
 -0.1094   0.4614
  0.0112   0.5095
 -0.7068   0.2449
 -0.7127   0.2430
  0.6794   0.7565
 -0.2575   0.4034
  0.4471   0.6776
  0.4920   0.6936
  1.1795   0.8858
 -0.2705   0.3984
  0.3932   0.6579
 -0.4443   0.3334
 -0.5887   0.2831
  0.4891   0.6926
 -0.2950   0.3890
 -0.7540   0.2304
  0.9389   0.8311
  1.0328   0.8541
  0.8405   0.8046
 -0.3788   0.3574
 -0.1855   0.4314
  0.0540   0.5265
 -1.2033   0.1195
  0.3827   0.6540
 -0.1236   0.4558
  0.0739   0.5345
  0.3679   0.6485
  1.1168   0.8729
  0.5535   0.7150
  0.2524   0.6046
  0.1158   0.5511
 -0.6160   0.2740
 -0.1594   0.4417
 -0.8302   0.2082
  0.5306   0.7071
  0.5121   0.7007
  0.9479   0.8334
  1.0899   0.8671
  0.5503   0.7139
  0.2846   0.6170
 -0.5547   0.2946
 -1.7563   0.0448
 -0.0928   0.4680
  1.8105   0.9699
  0.3119   0.6274
 -0.8190   0.2114
  0.6578   0.7497
  0.7345   0.7736
  1.2869   0.9058
 -0.3912   0.3529
 -0.7460   0.2329
 -1.3149   0.0993
 -0.3252   0.3775
  0.9963   0.8454
 -0.2357   0.4118
 -1.4296   0.0815
  1.8714   0.9740
  1.0966   0.8686
  0.5852   0.7258
 -0.2747   0.3968
 -1.9583   0.0301
 -0.8408   0.2053
 -0.9430   0.1779
  0.8498   0.8073
 -1.2663   0.1078
 -0.7997   0.2170
  0.4509   0.6790
  1.2054   0.8909
 -0.4176   0.3431
 -0.8850   0.1931
 -2.3519   0.0155
 -0.3677   0.3616
 -0.0692   0.4774
  0.8492   0.8071
 -1.4698   0.0759
 -0.8227   0.2103
  0.7566   0.7804
  0.7001   0.7630
 -0.1562   0.4430
 -2.0846   0.0241
 -2.4545   0.0130
 -0.0607   0.4808
 -0.4173   0.3432
  1.8782   0.9745
 -0.6416   0.2656
 -0.6506   0.2627
  0.4692   0.6855
  1.1750   0.8849
  0.1948   0.5822
 -2.0689   0.0248
 -1.9631   0.0299
  0.5325   0.7078
 -0.3567   0.3657
  1.6504   0.9554
 -1.0989   0.1409
 -1.1838   0.1233
 -0.3034   0.3858
  0.9144   0.8247
  0.4327   0.6724
 -2.2021   0.0192
 -0.9306   0.1810
 -1.1814   0.1238
 -0.1463   0.4469
  1.3627   0.9185
 -1.1268   0.1350
  0.6333   0.7417
  0.1906   0.5806
  1.3719   0.9200
  0.4379   0.6743
 -2.4063   0.0142
 -0.6657   0.2578
 -0.7996   0.2170
 -0.8884   0.1922
  1.1800   0.8859
 -1.8459   0.0377
  0.6834   0.7578
  1.1936   0.8886
  1.0428   0.8564
 -0.9528   0.1754
 -1.8231   0.0392
 -1.6819   0.0514
  0.3154   0.6288
 -1.0330   0.1559
  1.5405   0.9431
 -1.7064   0.0491
  1.6283   0.9531
  1.2713   0.9031
  2.1427   0.9887
 -0.7806   0.2225
 -1.2964   0.1025
  0.2400   0.5998
  0.3122   0.6276
 -0.2152   0.4198
  1.4873   0.9364
 -1.9604   0.0300
  1.6771   0.9581
  0.9614   0.8368
  2.0211   0.9829
 -0.8687   0.1975
 -0.5033   0.3124
  0.7282   0.7717
 -0.2345   0.4123
 -0.9386   0.1790
 -0.0807   0.4728
 -1.8383   0.0382
 -0.9437   0.1777
 -1.1061   0.1394
 -2.1747   0.0199
 -1.9533   0.0305
  0.1336   0.5581
 -0.2701   0.3985
  0.0979   0.5440
 -0.3871   0.3544
  0.1062   0.5473
 -2.2634   0.0177
 -1.0653   0.1484
 -0.9699   0.1711
 -1.6111   0.0587
 -1.3465   0.0942
  1.2567   0.9005
 -1.1122   0.1381
  0.0704   0.5331
 -0.6833   0.2522
  1.1078   0.8710
 -1.8381   0.0382
 -0.9221   0.1833
 -1.3165   0.0990
 -0.9097   0.1865
 -2.6168   0.0089
 -0.2359   0.4118
 -0.3817   0.3564
 -0.3129   0.3822
 -0.9746   0.1699
  1.7576   0.9653
 -1.3132   0.0996
 -0.9610   0.1733
 -1.4293   0.0815
 -0.4025   0.3487
 -1.4567   0.0777
 -1.0828   0.1445
 -0.4446   0.3333
 -0.3959   0.3511
 -0.6859   0.2514
  1.0780   0.8644
 -0.8479   0.2033
 -0.5534   0.2950
 -0.7035   0.2459
 -0.0135   0.4996
 -1.6581   0.0538
 -1.2876   0.1040
 -0.7808   0.2225
 -1.0027   0.1630
 -0.1632   0.4402
  0.5031   0.6975
 -0.2284   0.4147
 -1.1384   0.1325
 -0.6414   0.2656
  0.9487   0.8336
 -0.7357   0.2360
 -0.4450   0.3332
 -0.1267   0.4546
 -1.0835   0.1444
 -0.9637   0.1726
  0.5480   0.7131
  0.3813   0.6535
 -1.0935   0.1421
 -0.9880   0.1666
  0.7495   0.7782
  0.0916   0.5415
 -1.2002   0.1200
 -0.2728   0.3975
 -1.0779   0.1456
 -1.4009   0.0857
 -0.2645   0.4007
 -0.3471   0.3693
 -0.8625   0.1992
 -1.0332   0.1558
 -0.7293   0.2379
 -0.7209   0.2405
 -0.2034   0.4244
 -1.7892   0.0419
 -0.0512   0.4846
 -2.4816   0.0123
  0.1850   0.5784
 -0.6174   0.2735
  0.2947   0.6209
  0.1197   0.5526
  0.7635   0.7824
 -0.6197   0.2727
 -0.9333   0.1803
 -1.0976   0.1412
 -0.3433   0.3707
 -1.8971   0.0342
  0.8586   0.8097
 -0.0801   0.4731
  1.6386   0.9542
  0.3767   0.6518
  1.0913   0.8674
  0.2284   0.5953
 -1.2349   0.1135
 -1.5416   0.0667
 -0.1775   0.4346
 -1.1636   0.1273
 -0.3262   0.3771
 -0.4833   0.3194
  0.2164   0.5907
 -1.3241   0.0978
  1.2539   0.9001
  0.7195   0.7691
 -0.7558   0.2299
 -1.3730   0.0899
  1.0050   0.8475
  0.0899   0.5408
  0.5299   0.7069
  0.9483   0.8335
 -1.1544   0.1292
 -1.5492   0.0658
  0.0292   0.5167
  1.8005   0.9690
  0.1513   0.5651
 -1.4600   0.0773
  0.0119   0.5098
  0.2324   0.5969
 -0.0413   0.4885
  0.8473   0.8066
 -1.0563   0.1504
 -1.0876   0.1434
 -0.4336   0.3373
  1.7005   0.9604
 -0.1203   0.4571
  0.1760   0.5748
  0.0607   0.5292
  0.0398   0.5209
 -0.7588   0.2290
  0.3074   0.6257
 -0.0508   0.4847
  0.1481   0.5639
  0.3362   0.6366
  1.3773   0.9208
  0.6291   0.7404
 -0.5262   0.3044
  0.2566   0.6063
 -1.6365   0.0561
  0.8597   0.8100
  0.1947   0.5822
 -0.4065   0.3472
 -1.1922   0.1216
 -0.0738   0.4756
  0.5423   0.7112
  0.9420   0.8319
  0.2723   0.6123
  0.5809   0.7243
 -1.2883   0.1039
 -0.8535   0.2017
 -0.1243   0.4555
  0.1837   0.5779
 -1.8818   0.0353
  0.9325   0.8294
  0.1753   0.5746
  0.1587   0.5680
  0.1310   0.5571
  0.3047   0.6247
 -2.6656   0.0077
  0.1265   0.5553
 -1.0806   0.1450
 -0.3898   0.3534
 -1.6669   0.0529
  0.7735   0.7854
 -0.9977   0.1643
  0.3270   0.6332
 -0.3070   0.3844
  0.0688   0.5324
 -2.5295   0.0111
 -0.6749   0.2549
 -1.0565   0.1504
  0.2766   0.6139
 -1.3619   0.0917
 -0.6083   0.2765
 -0.5321   0.3023
  0.7459   0.7771
  0.3615   0.6461
 -0.6972   0.2479
 -1.3343   0.0962
 -0.9434   0.1778
 -1.3919   0.0871
  0.3658   0.6477
 -1.7466   0.0456
 -1.6588   0.0538
  0.4285   0.6709
  1.0033   0.8471
 -0.3486   0.3687
 -1.1812   0.1238
 -0.2829   0.3936
 -1.4962   0.0724
 -1.8160   0.0397
  0.6179   0.7367
 -0.7251   0.2392
 -2.2799   0.0173
 -0.1581   0.4422
  0.3190   0.6302
 -0.4166   0.3435
 -1.3073   0.1006
 -0.0451   0.4870
