# ID x y z r
140,0.334282,0.801238,0.903613,0.010772
141,0.292358,0.691970,0.792280,0.010771
142,0.397990,0.670148,0.276602,0.010771
143,0.414084,0.930701,0.881470,0.010770
144,0.209464,0.101537,0.316139,0.010769
145,0.778521,0.481267,0.397287,0.010769
146,0.922060,0.618495,0.239682,0.010769
147,0.885490,0.409512,0.325153,0.010768
148,0.056028,0.160326,0.348277,0.010767
149,0.369852,0.588064,0.353462,0.010767
150,0.933374,0.703079,0.430537,0.010766
151,0.320678,0.883350,0.372315,0.010766
152,0.113219,0.070624,0.503973,0.010766
153,0.018900,0.502246,0.892452,0.010766
154,0.610185,0.826309,0.833556,0.010766
155,0.699803,0.071082,0.073874,0.010765
156,0.853868,0.104143,0.306480,0.010763
157,0.127952,0.266169,0.217801,0.010763
158,0.118131,0.249120,0.751576,0.010763
159,0.605048,0.550778,0.037910,0.010762
160,0.218116,0.036900,0.608369,0.010762
161,0.229639,0.624928,0.090282,0.010762
162,0.178507,0.311010,0.594461,0.010761
163,0.331845,0.329701,0.550273,0.010761
164,0.836090,0.689963,0.974172,0.010761
165,0.036231,0.312649,0.996420,0.010760
166,0.999202,0.650233,0.616757,0.010760
167,0.743178,0.686001,0.136921,0.010759
168,0.353430,0.132435,0.817836,0.010758
169,0.576813,0.868773,0.311148,0.010758
170,0.260613,0.908821,0.905535,0.010756
171,0.480959,0.505166,0.828523,0.010756
172,0.444450,0.614053,0.056538,0.010755
173,0.872329,0.358655,0.775331,0.010755
174,0.968983,0.409102,0.526886,0.010754
175,0.163132,0.797228,0.327512,0.010754
176,0.967843,0.925746,0.869450,0.010753
177,0.624407,0.717035,0.593878,0.010753
178,0.999314,0.101270,0.824337,0.010752
179,0.214724,0.770111,0.397483,0.010752
180,0.941459,0.266074,0.007347,0.010751
181,0.167353,0.674326,0.314360,0.010750
182,0.259531,0.497130,0.138972,0.010750
183,0.171484,0.975923,0.589204,0.010750
184,0.264597,0.521646,0.824356,0.010749
185,0.215428,0.238007,0.004297,0.010749
186,0.081250,0.694886,0.519101,0.010749
187,0.576645,0.168454,0.055789,0.010749
188,0.538774,0.081264,0.667462,0.010748
189,0.000181,0.612011,0.181240,0.010747
190,0.884607,0.157320,0.036549,0.010746
191,0.984380,0.634866,0.059903,0.010745
192,0.937716,0.598161,0.113665,0.010744
193,0.654397,0.464489,0.714172,0.010743
194,0.554020,0.655641,0.939699,0.010743
195,0.954767,0.467071,0.537613,0.010743
196,0.817225,0.875349,0.705530,0.010742
197,0.726708,0.383866,0.347535,0.010742
198,0.884635,0.433758,0.669740,0.010742
199,0.787136,0.341332,0.182350,0.010742
200,0.376858,0.695247,0.171326,0.010742
201,0.948190,0.381900,0.191331,0.010741
202,0.642970,0.834349,0.964516,0.010741
203,0.908152,0.133667,0.590250,0.010741
204,0.171691,0.950378,0.745578,0.010741
205,0.903670,0.977737,0.597332,0.010740
206,0.419263,0.957324,0.909197,0.010739
207,0.850798,0.424093,0.798279,0.010738
208,0.756195,0.859673,0.797799,0.010738
209,0.076124,0.472916,0.506753,0.010736
210,0.351015,0.688309,0.069654,0.010734
211,0.750591,0.880647,0.641617,0.010733
212,0.444471,0.534223,0.093809,0.010733
213,0.117427,0.193773,0.257427,0.010733
214,0.158672,0.427539,0.139825,0.010733
215,0.937340,0.999265,0.785739,0.010732
216,0.737911,0.809538,0.237977,0.010732
217,0.496476,0.406713,0.239397,0.010731
218,0.787840,0.987344,0.724428,0.010731
219,0.366898,0.820219,0.072340,0.010731
220,0.228074,0.340180,0.146023,0.010731
221,0.262907,0.495286,0.531375,0.010730
222,0.904435,0.416532,0.192658,0.010730
223,0.069408,0.914480,0.298609,0.010729
224,0.597816,0.315532,0.532361,0.010729
225,0.788734,0.261056,0.817515,0.010729
226,0.979699,0.476345,0.044208,0.010728
227,0.762658,0.488109,0.580164,0.010728
228,0.466003,0.775539,0.185731,0.010728
229,0.888199,0.254042,0.986477,0.010726
230,0.422546,0.706317,0.899503,0.010726
231,0.390873,0.094096,0.502798,0.010725
232,0.316307,0.866329,0.128887,0.010725
233,0.250513,0.211785,0.573437,0.010725
234,0.332759,0.867686,0.240800,0.010724
235,0.574307,0.659897,0.979753,0.010724
236,0.044941,0.770863,0.311974,0.010723
237,0.851551,0.857289,0.055711,0.010723
238,0.580097,0.463506,0.984638,0.010723
239,0.235626,0.643889,0.183347,0.010722
240,0.857475,0.101628,0.270594,0.010722
241,0.028890,0.841368,0.864049,0.010721
242,0.796653,0.296299,0.292753,0.010721
243,0.370844,0.556994,0.937548,0.010721
244,0.856215,0.740011,0.971532,0.010720
245,0.487245,0.696600,0.435469,0.010720
246,0.812578,0.954188,0.535776,0.010720
247,0.553878,0.240076,0.793057,0.010720
248,0.949825,0.987088,0.971104,0.010719
249,0.774481,0.333299,0.216557,0.010719
250,0.623160,0.885028,0.601214,0.010719
251,0.700231,0.337070,0.272456,0.010718
252,0.152792,0.933417,0.544708,0.010718
253,0.701395,0.510847,0.149215,0.010718
254,0.458176,0.831690,0.141591,0.010718
255,0.513852,0.762952,0.258532,0.010717
256,0.701799,0.290970,0.693644,0.010717
257,0.678068,0.726195,0.878308,0.010717
258,0.020550,0.935033,0.515280,0.010716
259,0.640022,0.656876,0.551364,0.010715
260,0.015382,0.691076,0.341080,0.010715
261,0.522954,0.252208,0.079361,0.010714
262,0.939231,0.345368,0.034024,0.010714
263,0.874741,0.988469,0.412690,0.010714
264,0.223307,0.166951,0.766136,0.010713
265,0.301476,0.100069,0.577920,0.010713
266,0.330276,0.942544,0.809563,0.010713
267,0.501004,0.371151,0.097361,0.010713
268,0.012466,0.438363,0.289920,0.010712
269,0.820196,0.722167,0.215420,0.010712
270,0.104201,0.003383,0.758829,0.010712
271,0.631788,0.144866,0.108806,0.010712
272,0.084675,0.073458,0.043342,0.010712
273,0.235362,0.016845,0.368448,0.010712
274,0.849242,0.489366,0.666413,0.010711
275,0.460151,0.825620,0.178673,0.010711
276,0.268856,0.801505,0.127434,0.010710
277,0.148067,0.493985,0.447968,0.010710
278,0.846498,0.570534,0.526053,0.010710
279,0.091986,0.213729,0.198416,0.010710
280,0.228219,0.140743,0.453421,0.010710
281,0.936255,0.356715,0.282713,0.010710
282,0.072803,0.281716,0.823916,0.010709
283,0.754675,0.065375,0.857660,0.010709
284,0.098371,0.383390,0.822653,0.010707
285,0.597622,0.414113,0.496672,0.010707
286,0.407111,0.768657,0.661501,0.010707
287,0.767069,0.145392,0.417843,0.010706
288,0.343805,0.046234,0.377405,0.010705
289,0.364992,0.676514,0.665403,0.010705
290,0.319376,0.814332,0.278261,0.010705
291,0.122124,0.356137,0.087636,0.010705
292,0.499599,0.459155,0.506555,0.010704
293,0.656026,0.862414,0.138224,0.010704
294,0.787466,0.253750,0.023085,0.010703
295,0.272818,0.336809,0.925374,0.010703
296,0.134421,0.156397,0.815526,0.010703
297,0.156142,0.248823,0.476578,0.010702
298,0.850368,0.964447,0.856324,0.010702
299,0.195930,0.573777,0.047591,0.010702
300,0.612975,0.783829,0.396789,0.010702
301,0.045498,0.230725,0.991146,0.010702
302,0.597509,0.583656,0.845130,0.010702
303,0.152475,0.760728,0.611885,0.010701
304,0.557694,0.097842,0.938660,0.010701
305,0.403491,0.717287,0.503839,0.010701
306,0.686324,0.825458,0.726208,0.010701
307,0.235034,0.910651,0.350212,0.010700
308,0.834241,0.701000,0.992804,0.010698
309,0.197229,0.447666,0.373012,0.010698
310,0.951806,0.355306,0.901789,0.010698
311,0.380925,0.277696,0.964657,0.010697
312,0.108882,0.569156,0.093846,0.010697
313,0.658695,0.963498,0.677933,0.010697
314,0.179233,0.653281,0.827819,0.010696
315,0.349230,0.202220,0.133761,0.010696
316,0.396268,0.215607,0.839995,0.010696
317,0.745310,0.191682,0.023321,0.010695
318,0.647514,0.140661,0.198890,0.010695
319,0.560217,0.139588,0.925362,0.010695
320,0.318547,0.917971,0.670564,0.010694
321,0.320078,0.908723,0.464829,0.010694
322,0.515094,0.252064,0.205780,0.010694
323,0.750909,0.584783,0.078480,0.010694
324,0.179466,0.999038,0.743146,0.010693
325,0.780021,0.259128,0.623023,0.010693
326,0.140192,0.816903,0.791859,0.010693
327,0.212128,0.016842,0.596053,0.010693
328,0.430179,0.843031,0.049555,0.010692
329,0.219474,0.403536,0.866416,0.010692
330,0.532015,0.419439,0.276274,0.010692
331,0.917310,0.200020,0.018614,0.010692
332,0.941707,0.047824,0.157664,0.010691
333,0.552003,0.908566,0.879460,0.010691
334,0.884835,0.563213,0.394131,0.010691
335,0.785396,0.042998,0.961158,0.010689
336,0.840394,0.441433,0.583383,0.010689
337,0.992188,0.699356,0.457813,0.010688
338,0.931512,0.935919,0.601298,0.010688
339,0.778613,0.365994,0.237775,0.010688
340,0.171821,0.967060,0.048779,0.010688
341,0.564213,0.383056,0.922406,0.010688
342,0.878652,0.633576,0.275840,0.010687
343,0.360309,0.835010,0.692820,0.010687
344,0.172460,0.611792,0.532148,0.010686
345,0.295393,0.939933,0.333559,0.010686
346,0.727713,0.500959,0.590997,0.010683
347,0.223415,0.255948,0.682437,0.010682
348,0.467420,0.210268,0.989402,0.010682
349,0.359509,0.041164,0.931044,0.010682
350,0.482961,0.400498,0.702307,0.010682
351,0.187367,0.261129,0.206243,0.010681
352,0.049873,0.264874,0.551165,0.010680
353,0.120766,0.669114,0.717926,0.010680
354,0.466086,0.350734,0.894060,0.010679
355,0.938752,0.118449,0.510895,0.010678
356,0.908019,0.374002,0.010428,0.010678
357,0.965938,0.369833,0.323518,0.010678
358,0.659192,0.282257,0.247389,0.010677
359,0.877663,0.495517,0.840155,0.010676
360,0.711866,0.763668,0.026001,0.010676
361,0.253444,0.439877,0.304519,0.010675
362,0.156378,0.131925,0.003732,0.010675
363,0.142807,0.602342,0.524856,0.010675
364,0.988217,0.686394,0.001773,0.010675
365,0.340602,0.206817,0.044083,0.010675
366,0.592516,0.950654,0.266758,0.010674
367,0.850852,0.598555,0.798754,0.010674
368,0.617274,0.582749,0.289933,0.010674
369,0.238361,0.716522,0.720547,0.010674
370,0.000079,0.785655,0.823231,0.010673
371,0.226266,0.597460,0.744086,0.010673
372,0.424235,0.396076,0.763134,0.010673
373,0.637616,0.452416,0.548993,0.010673
374,0.541156,0.243867,0.182466,0.010672
375,0.102769,0.496083,0.362213,0.010672
376,0.678680,0.513906,0.624865,0.010672
377,0.947757,0.412957,0.967689,0.010672
378,0.147256,0.637106,0.316566,0.010671
379,0.201005,0.484497,0.801365,0.010671
380,0.174202,0.514672,0.282899,0.010671
381,0.293356,0.910786,0.178183,0.010670
382,0.623250,0.346221,0.183007,0.010669
383,0.548360,0.173647,0.450230,0.010669
384,0.809870,0.334557,0.804783,0.010669
385,0.801924,0.809917,0.498754,0.010669
386,0.576960,0.757226,0.370853,0.010669
387,0.751222,0.317079,0.077452,0.010668
388,0.459976,0.833016,0.506513,0.010668
389,0.166205,0.985361,0.112417,0.010668
390,0.167809,0.392830,0.876766,0.010667
391,0.187736,0.580662,0.135725,0.010667
392,0.044420,0.486449,0.387295,0.010667
393,0.275182,0.650478,0.831544,0.010667
394,0.835124,0.936020,0.591580,0.010666
395,0.663407,0.847023,0.169484,0.010666
396,0.800776,0.706146,0.309218,0.010665
397,0.397740,0.337803,0.506753,0.010665
398,0.368557,0.136540,0.889289,0.010665
399,0.027732,0.251642,0.926440,0.010665
400,0.293406,0.708636,0.200351,0.010664
401,0.585515,0.079768,0.575393,0.010664
402,0.505174,0.887778,0.199719,0.010663
403,0.282680,0.728596,0.634094,0.010663
404,0.355057,0.479126,0.933415,0.010663
405,0.955757,0.246324,0.532751,0.010662
406,0.757334,0.791230,0.450220,0.010662
407,0.329848,0.041789,0.255417,0.010662
408,0.581853,0.253656,0.062933,0.010662
409,0.004948,0.219462,0.526661,0.010661
410,0.203776,0.412600,0.925661,0.010661
411,0.839902,0.670932,0.438932,0.010660
412,0.564801,0.026375,0.175569,0.010660
413,0.587448,0.712035,0.971802,0.010660
414,0.318835,0.613892,0.163637,0.010660
415,0.483828,0.549209,0.968182,0.010660
416,0.776474,0.968730,0.675806,0.010659
417,0.488881,0.333970,0.383155,0.010659
418,0.103597,0.601629,0.199756,0.010658
419,0.555883,0.462890,0.739837,0.010658
420,0.246570,0.107101,0.562814,0.010657
421,0.101243,0.947469,0.180798,0.010657
422,0.393091,0.983481,0.215755,0.010657
423,0.823426,0.693949,0.892866,0.010657
424,0.541978,0.891132,0.106297,0.010657
425,0.709112,0.393287,0.065257,0.010657
426,0.099811,0.569032,0.222809,0.010656
427,0.695694,0.316653,0.255922,0.010656
428,0.160394,0.292003,0.893614,0.010655
429,0.559780,0.523839,0.359766,0.010655
430,0.274740,0.066345,0.201337,0.010655
431,0.733231,0.778097,0.632298,0.010655
432,0.405097,0.075201,0.728596,0.010654
433,0.959775,0.691225,0.710932,0.010654
434,0.814168,0.216073,0.077241,0.010654
435,0.167680,0.028860,0.164632,0.010653
436,0.062289,0.908265,0.343381,0.010653
437,0.865710,0.759610,0.901247,0.010653
438,0.698843,0.359497,0.373301,0.010653
439,0.797851,0.586006,0.933921,0.010653
440,0.185703,0.513470,0.355822,0.010653
441,0.546162,0.376038,0.997509,0.010652
442,0.344057,0.545266,0.100513,0.010652
443,0.526725,0.689767,0.606174,0.010652
444,0.490519,0.575416,0.268432,0.010652
445,0.138495,0.869313,0.963745,0.010652
446,0.618615,0.926728,0.864872,0.010651
447,0.951706,0.351268,0.076413,0.010650
448,0.723218,0.021560,0.675514,0.010650
449,0.626060,0.922289,0.942360,0.010650
450,0.752926,0.291774,0.031213,0.010649
451,0.980683,0.059586,0.631005,0.010649
452,0.342287,0.689320,0.723164,0.010648
453,0.295237,0.245938,0.319626,0.010648
454,0.022349,0.340329,0.369289,0.010648
455,0.378713,0.824659,0.411698,0.010647
456,0.659285,0.168297,0.817479,0.010647
457,0.182440,0.208465,0.967884,0.010646
458,0.447419,0.666271,0.626215,0.010646
459,0.810120,0.830172,0.094252,0.010645
460,0.108696,0.855458,0.692943,0.010644
461,0.792309,0.569775,0.171469,0.010644
462,0.065907,0.679492,0.645994,0.010644
463,0.706738,0.212223,0.474485,0.010644
464,0.556240,0.288515,0.553546,0.010644
465,0.525202,0.554383,0.953287,0.010643
466,0.224683,0.262392,0.755276,0.010643
467,0.546174,0.022794,0.200920,0.010642
468,0.179255,0.631894,0.186284,0.010641
469,0.497170,0.519096,0.543856,0.010641
470,0.427535,0.402035,0.599106,0.010641
471,0.635915,0.190808,0.956234,0.010640
472,0.228644,0.054282,0.521973,0.010639
473,0.699735,0.177076,0.960570,0.010639
474,0.967976,0.376634,0.934361,0.010639
475,0.069414,0.854593,0.853793,0.010637
476,0.956785,0.163266,0.996059,0.010637
477,0.006433,0.870254,0.852217,0.010636
478,0.140314,0.839158,0.969749,0.010636
479,0.767698,0.227811,0.436171,0.010636
480,0.596228,0.925493,0.665648,0.010635
481,0.734673,0.801350,0.770243,0.010635
482,0.975982,0.131476,0.236369,0.010635
483,0.429007,0.378942,0.971185,0.010634
484,0.949190,0.417639,0.496662,0.010634
485,0.421323,0.391682,0.101484,0.010634
486,0.444752,0.470094,0.105540,0.010633
487,0.334076,0.757083,0.460226,0.010632
488,0.070088,0.677555,0.510831,0.010632
489,0.277512,0.085244,0.451825,0.010632
490,0.281575,0.494327,0.515082,0.010632
491,0.182598,0.748691,0.357858,0.010631
492,0.110617,0.752589,0.535885,0.010631
493,0.306251,0.142399,0.147030,0.010631
494,0.454039,0.075956,0.464558,0.010630
495,0.930556,0.411928,0.759731,0.010630
496,0.778551,0.412852,0.227566,0.010630
497,0.515974,0.984493,0.994123,0.010630
498,0.560934,0.426931,0.728964,0.010630
499,0.013611,0.663805,0.658850,0.010629
500,0.994210,0.150147,0.786510,0.010628
501,0.977958,0.485278,0.669305,0.010628
502,0.901169,0.925524,0.253979,0.010627
503,0.736830,0.712594,0.433201,0.010627
504,0.635727,0.337299,0.327950,0.010627
505,0.434861,0.771814,0.914778,0.010627
506,0.033126,0.431217,0.053680,0.010626
507,0.266540,0.305218,0.592332,0.010626
508,0.832909,0.939325,0.991181,0.010626
509,0.598150,0.888298,0.677556,0.010626
510,0.841154,0.688151,0.830870,0.010626
511,0.127253,0.436666,0.340339,0.010625
512,0.414121,0.431354,0.786097,0.010625
513,0.170222,0.997168,0.819865,0.010624
514,0.561785,0.232282,0.401184,0.010624
515,0.063716,0.170713,0.984686,0.010624
516,0.083962,0.420162,0.053808,0.010624
517,0.304916,0.192765,0.299288,0.010623
518,0.596324,0.722657,0.008022,0.010623
519,0.028025,0.076005,0.374221,0.010623
520,0.438082,0.354495,0.950362,0.010622
521,0.693617,0.325680,0.125348,0.010622
522,0.904582,0.594331,0.267473,0.010622
523,0.844036,0.673394,0.165580,0.010622
524,0.143855,0.852610,0.971573,0.010622
525,0.181054,0.380386,0.490142,0.010621
526,0.626509,0.542385,0.697074,0.010621
527,0.692372,0.385301,0.373980,0.010621
528,0.141130,0.268085,0.046320,0.010620
529,0.732924,0.026568,0.348594,0.010620
530,0.230120,0.332875,0.097392,0.010620
531,0.744858,0.190821,0.336988,0.010620
532,0.320520,0.509353,0.130473,0.010620
533,0.010307,0.086364,0.450847,0.010619
534,0.662685,0.604732,0.769392,0.010619
535,0.743690,0.193803,0.644813,0.010619
536,0.074174,0.301518,0.884635,0.010619
537,0.496713,0.324416,0.661492,0.010618
538,0.075150,0.643053,0.700870,0.010618
539,0.655521,0.537999,0.165070,0.010617
540,0.180351,0.970264,0.890695,0.010617
541,0.872546,0.925782,0.450248,0.010616
542,0.116333,0.472635,0.825497,0.010615
543,0.984792,0.284776,0.512968,0.010615
544,0.088339,0.575663,0.320367,0.010615
545,0.476845,0.963056,0.637682,0.010615
546,0.184765,0.679662,0.498050,0.010615
547,0.766688,0.677614,0.922844,0.010614
548,0.428902,0.674067,0.294949,0.010613
549,0.319971,0.351828,0.160433,0.010613
550,0.789064,0.742608,0.718052,0.010612
551,0.926594,0.898089,0.446702,0.010612
552,0.075459,0.304697,0.947536,0.010612
553,0.148251,0.020102,0.098922,0.010612
554,0.254266,0.029633,0.513842,0.010612
555,0.649729,0.519826,0.690623,0.010611
556,0.045908,0.529669,0.726930,0.010611
557,0.838120,0.685387,0.789021,0.010611
558,0.477764,0.685958,0.170562,0.010610
559,0.906043,0.729411,0.394099,0.010610
560,0.183347,0.051898,0.502718,0.010610
561,0.674634,0.874452,0.888752,0.010610
562,0.651381,0.053177,0.456691,0.010609
563,0.575018,0.072409,0.905524,0.010609
564,0.851709,0.584329,0.643443,0.010608
565,0.977518,0.738357,0.262924,0.010608
566,0.187026,0.570583,0.478829,0.010608
567,0.918069,0.298435,0.974039,0.010608
568,0.083366,0.309241,0.413766,0.010607
569,0.437109,0.390884,0.067192,0.010607
570,0.999380,0.343262,0.274074,0.010606
571,0.446862,0.352016,0.622737,0.010606
572,0.794408,0.449243,0.308902,0.010605
573,0.320789,0.459622,0.975961,0.010605
574,0.833651,0.775693,0.407169,0.010605
575,0.487355,0.189575,0.938051,0.010604
576,0.262437,0.721954,0.998810,0.010604
577,0.861425,0.083221,0.649154,0.010603
578,0.775160,0.035174,0.596970,0.010603
579,0.717190,0.024031,0.501343,0.010603
580,0.290790,0.619585,0.384884,0.010603
581,0.355489,0.166334,0.624520,0.010603
582,0.410252,0.627709,0.001846,0.010602
583,0.127239,0.059098,0.605786,0.010602
584,0.212608,0.665450,0.232201,0.010601
585,0.074667,0.351944,0.646353,0.010601
586,0.034809,0.086305,0.537538,0.010601
587,0.593528,0.292901,0.583713,0.010601
588,0.210259,0.347700,0.088014,0.010600
589,0.624063,0.875252,0.466661,0.010599
590,0.834641,0.982693,0.230862,0.010599
591,0.363803,0.934431,0.223221,0.010599
592,0.706493,0.052056,0.264226,0.010599
593,0.033863,0.324959,0.407391,0.010599
594,0.863524,0.885730,0.016157,0.010598
595,0.306767,0.594300,0.785297,0.010598
596,0.788769,0.530153,0.270919,0.010597
597,0.018368,0.343098,0.647036,0.010597
598,0.325693,0.065977,0.620530,0.010597
599,0.010748,0.632226,0.768913,0.010597
600,0.643834,0.846050,0.933681,0.010597
601,0.606946,0.714789,0.506919,0.010596
602,0.382094,0.256946,0.571982,0.010596
603,0.708467,0.966914,0.840581,0.010596
604,0.581589,0.677561,0.032103,0.010596
605,0.364207,0.690738,0.627960,0.010596
606,0.460216,0.287820,0.205026,0.010596
607,0.537080,0.304430,0.089188,0.010595
608,0.826762,0.907179,0.075676,0.010595
609,0.566439,0.933546,0.425708,0.010594
610,0.646643,0.277177,0.704439,0.010594
611,0.531005,0.600900,0.322176,0.010594
612,0.055770,0.871895,0.810376,0.010594
613,0.505691,0.416868,0.164401,0.010594
614,0.531198,0.808376,0.039979,0.010594
615,0.133269,0.985151,0.596911,0.010594
616,0.568817,0.055725,0.179107,0.010594
617,0.286858,0.286784,0.457202,0.010594
618,0.089698,0.523618,0.507200,0.010593
619,0.608176,0.972299,0.841453,0.010592
620,0.122099,0.989806,0.347835,0.010592
621,0.697321,0.703642,0.023887,0.010591
622,0.398752,0.513812,0.613524,0.010591
623,0.174332,0.186502,0.335653,0.010591
624,0.447977,0.071983,0.101314,0.010591
625,0.499805,0.293800,0.674758,0.010590
626,0.357725,0.305655,0.996441,0.010590
627,0.894600,0.211195,0.320500,0.010589
628,0.492421,0.035130,0.317201,0.010589
629,0.514340,0.016226,0.084905,0.010589
630,0.966744,0.213913,0.184847,0.010588
631,0.423228,0.425295,0.245226,0.010588
632,0.373036,0.923355,0.059761,0.010588
633,0.957199,0.822969,0.822075,0.010588
634,0.161511,0.618891,0.044919,0.010587
